fecha,Offered,Handled,Abandoned,Real ABA%,Real TSF,Real ASA,Calls SL
2024-10-01 00:00:00,37.0,29.0,8.0,21.6,45.9,127.48275862068965,17.0
2024-10-01 00:30:00,24.0,18.0,6.0,25.0,4.2,216.72222222222223,1.0
2024-10-01 01:00:00,10.0,3.0,7.0,70.0,0.0,370.0,0.0
2024-10-01 01:30:00,16.0,4.0,12.0,75.0,0.0,1373.75,0.0
2024-10-01 02:00:00,12.0,8.0,4.0,33.3,8.3,503.25,1.0
2024-10-01 02:30:00,5.0,3.0,2.0,40.0,20.0,124.33333333333333,1.0
2024-10-01 03:00:00,3.0,2.0,1.0,33.3,33.3,430.5,1.0
2024-10-01 03:30:00,5.0,4.0,1.0,20.0,0.0,378.75,0.0
2024-10-01 04:00:00,4.0,1.0,3.0,75.0,0.0,566.0,0.0
2024-10-01 04:30:00,5.0,0.0,5.0,100.0,0.0,0.0,0.0
2024-10-01 05:00:00,13.0,3.0,10.0,76.9,0.0,1629.6666666666667,0.0
2024-10-01 05:30:00,14.0,3.0,11.0,78.6,7.1,102.0,1.0
2024-10-01 06:00:00,35.0,5.0,30.0,85.7,0.0,398.4,0.0
2024-10-01 06:30:00,58.0,7.0,51.0,87.9,0.0,2118.0,0.0
2024-10-01 07:00:00,75.0,47.0,28.0,37.3,9.3,414.2340425531915,7.0
2024-10-01 07:30:00,70.0,57.0,13.0,18.6,17.1,141.17543859649123,12.0
2024-10-01 08:00:00,171.0,121.0,50.0,29.2,11.7,209.70247933884298,20.0
2024-10-01 08:30:00,203.0,112.0,91.0,44.8,6.9,322.98214285714283,14.0
2024-10-01 09:00:00,276.0,210.0,66.0,23.9,6.9,317.3142857142857,19.0
2024-10-01 09:30:00,342.0,270.0,72.0,21.1,12.0,172.95185185185184,41.0
2024-10-01 10:00:00,410.0,271.0,139.0,33.9,8.3,278.6937269372694,34.0
2024-10-01 10:30:00,467.0,238.0,229.0,49.0,7.5,453.3613445378151,35.0
2024-10-01 11:00:00,472.0,240.0,232.0,49.2,7.8,610.3875,37.0
2024-10-01 11:30:00,454.0,246.0,208.0,45.8,9.5,572.5284552845528,43.0
2024-10-01 12:00:00,445.0,253.0,192.0,43.1,8.8,483.7667984189723,39.0
2024-10-01 12:30:00,419.0,249.0,170.0,40.6,9.3,470.82730923694777,39.0
2024-10-01 13:00:00,382.0,217.0,165.0,43.2,11.0,469.4700460829493,42.0
2024-10-01 13:30:00,414.0,200.0,214.0,51.7,6.5,602.935,27.0
2024-10-01 14:00:00,423.0,222.0,201.0,47.5,8.5,541.8288288288288,36.0
2024-10-01 14:30:00,417.0,218.0,199.0,47.7,7.0,501.5,29.0
2024-10-01 15:00:00,398.0,262.0,136.0,34.2,8.8,427.2480916030534,35.0
2024-10-01 15:30:00,352.0,238.0,114.0,32.4,9.4,372.2310924369748,33.0
2024-10-01 16:00:00,284.0,201.0,83.0,29.2,9.5,300.96019900497515,27.0
2024-10-01 16:30:00,268.0,262.0,6.0,2.2,41.0,163.206106870229,110.0
2024-10-01 17:00:00,224.0,213.0,11.0,4.9,76.8,19.211267605633804,172.0
2024-10-01 17:30:00,198.0,185.0,13.0,6.6,55.1,31.302702702702703,109.0
2024-10-01 18:00:00,155.0,123.0,32.0,20.6,24.5,159.5609756097561,38.0
2024-10-01 18:30:00,145.0,92.0,53.0,36.6,9.0,418.4021739130435,13.0
2024-10-01 19:00:00,120.0,69.0,51.0,42.5,5.0,565.7536231884058,6.0
2024-10-01 19:30:00,112.0,53.0,59.0,52.7,1.8,648.0943396226415,2.0
2024-10-01 20:00:00,112.0,54.0,58.0,51.8,9.8,554.2777777777778,11.0
2024-10-01 20:30:00,109.0,55.0,54.0,49.5,8.3,606.0181818181818,9.0
2024-10-01 21:00:00,100.0,48.0,52.0,52.0,5.0,846.9375,5.0
2024-10-01 21:30:00,93.0,54.0,39.0,41.9,1.1,639.2592592592592,1.0
2024-10-01 22:00:00,67.0,45.0,22.0,32.8,3.0,619.7777777777778,2.0
2024-10-01 22:30:00,59.0,51.0,8.0,13.6,3.4,327.6078431372549,2.0
2024-10-01 23:00:00,37.0,37.0,0.0,0.0,81.1,24.783783783783782,30.0
2024-10-01 23:30:00,30.0,30.0,0.0,0.0,96.7,5.133333333333334,29.0
2024-10-02 00:00:00,24.0,21.0,3.0,12.5,54.2,52.76190476190476,13.0
2024-10-02 00:30:00,20.0,19.0,1.0,5.0,35.0,191.31578947368422,7.0
2024-10-02 01:00:00,10.0,9.0,1.0,10.0,60.0,61.0,6.0
2024-10-02 01:30:00,9.0,8.0,1.0,11.1,0.0,159.75,0.0
2024-10-02 02:00:00,8.0,7.0,1.0,12.5,12.5,241.0,1.0
2024-10-02 02:30:00,9.0,8.0,1.0,11.1,66.7,73.25,6.0
2024-10-02 03:00:00,5.0,3.0,2.0,40.0,60.0,6.333333333333333,3.0
2024-10-02 03:30:00,7.0,6.0,1.0,14.3,28.6,353.1666666666667,2.0
2024-10-02 04:00:00,4.0,4.0,0.0,0.0,75.0,15.25,3.0
2024-10-02 04:30:00,11.0,5.0,6.0,54.5,45.5,0.8,5.0
2024-10-02 05:00:00,12.0,3.0,9.0,75.0,0.0,482.0,0.0
2024-10-02 05:30:00,12.0,7.0,5.0,41.7,0.0,293.14285714285717,0.0
2024-10-02 06:00:00,21.0,6.0,15.0,71.4,0.0,299.6666666666667,0.0
2024-10-02 06:30:00,47.0,4.0,43.0,91.5,0.0,313.25,0.0
2024-10-02 07:00:00,76.0,60.0,16.0,21.1,14.5,508.53333333333336,11.0
2024-10-02 07:30:00,108.0,95.0,13.0,12.0,48.1,46.62105263157895,52.0
2024-10-02 08:00:00,146.0,118.0,28.0,19.2,23.3,113.9322033898305,34.0
2024-10-02 08:30:00,204.0,130.0,74.0,36.3,5.9,301.5923076923077,12.0
2024-10-02 09:00:00,277.0,229.0,48.0,17.3,25.3,164.96943231441048,70.0
2024-10-02 09:30:00,406.0,265.0,141.0,34.7,12.1,256.9509433962264,49.0
2024-10-02 10:00:00,443.0,225.0,218.0,49.2,10.6,464.74666666666667,47.0
2024-10-02 10:30:00,464.0,223.0,241.0,51.9,8.8,642.5246636771301,41.0
2024-10-02 11:00:00,459.0,270.0,189.0,41.2,8.7,569.2925925925925,40.0
2024-10-02 11:30:00,481.0,282.0,199.0,41.4,10.6,551.8510638297872,51.0
2024-10-02 12:00:00,432.0,306.0,126.0,29.2,12.3,347.3888888888889,53.0
2024-10-02 12:30:00,428.0,245.0,183.0,42.8,9.3,368.25714285714287,40.0
2024-10-02 13:00:00,418.0,240.0,178.0,42.6,11.7,463.18333333333334,49.0
2024-10-02 13:30:00,432.0,236.0,196.0,45.4,10.2,587.75,44.0
2024-10-02 14:00:00,385.0,209.0,176.0,45.7,9.4,511.79425837320576,36.0
2024-10-02 14:30:00,373.0,225.0,148.0,39.7,9.9,504.6488888888889,37.0
2024-10-02 15:00:00,338.0,237.0,101.0,29.9,11.2,377.9282700421941,38.0
2024-10-02 15:30:00,339.0,249.0,90.0,26.5,7.7,312.26506024096386,26.0
2024-10-02 16:00:00,292.0,261.0,31.0,10.6,18.2,141.62835249042146,53.0
2024-10-02 16:30:00,272.0,262.0,10.0,3.7,39.3,56.32824427480916,107.0
2024-10-02 17:00:00,180.0,180.0,0.0,0.0,90.6,8.605555555555556,163.0
2024-10-02 17:30:00,164.0,164.0,0.0,0.0,99.4,1.5060975609756098,163.0
2024-10-02 18:00:00,146.0,134.0,12.0,8.2,60.3,56.38805970149254,88.0
2024-10-02 18:30:00,109.0,106.0,3.0,2.8,48.6,65.87735849056604,53.0
2024-10-02 19:00:00,107.0,85.0,22.0,20.6,19.6,119.76470588235294,21.0
2024-10-02 19:30:00,94.0,62.0,32.0,34.0,7.4,278.80645161290323,7.0
2024-10-02 20:00:00,86.0,53.0,33.0,38.4,3.5,515.5283018867924,3.0
2024-10-02 20:30:00,94.0,60.0,34.0,36.2,2.1,529.7,2.0
2024-10-02 21:00:00,100.0,55.0,45.0,45.0,3.0,490.6,3.0
2024-10-02 21:30:00,72.0,60.0,12.0,16.7,11.1,203.85,8.0
2024-10-02 22:00:00,75.0,64.0,11.0,14.7,5.3,304.828125,4.0
2024-10-02 22:30:00,59.0,59.0,0.0,0.0,61.0,49.30508474576271,36.0
2024-10-02 23:00:00,38.0,37.0,1.0,2.6,65.8,52.810810810810814,25.0
2024-10-02 23:30:00,23.0,23.0,0.0,0.0,95.7,3.347826086956522,22.0
2024-10-03 00:00:00,22.0,20.0,2.0,9.1,72.7,14.5,16.0
2024-10-03 00:30:00,13.0,13.0,0.0,0.0,84.6,10.846153846153847,11.0
2024-10-03 01:00:00,20.0,10.0,10.0,50.0,20.0,239.8,4.0
2024-10-03 01:30:00,12.0,5.0,7.0,58.3,0.0,967.8,0.0
2024-10-03 02:00:00,17.0,4.0,13.0,76.5,0.0,1361.75,0.0
2024-10-03 02:30:00,11.0,5.0,6.0,54.5,9.1,811.2,1.0
2024-10-03 03:00:00,4.0,4.0,0.0,0.0,0.0,757.75,0.0
2024-10-03 03:30:00,1.0,1.0,0.0,0.0,100.0,0.0,1.0
2024-10-03 04:00:00,4.0,2.0,2.0,50.0,50.0,0.0,2.0
2024-10-03 04:30:00,5.0,5.0,0.0,0.0,60.0,107.4,3.0
2024-10-03 05:00:00,7.0,0.0,7.0,100.0,0.0,0.0,0.0
2024-10-03 05:30:00,17.0,3.0,14.0,82.4,5.9,1047.3333333333333,1.0
2024-10-03 06:00:00,29.0,4.0,25.0,86.2,0.0,917.0,0.0
2024-10-03 06:30:00,45.0,6.0,39.0,86.7,0.0,297.3333333333333,0.0
2024-10-03 07:00:00,69.0,56.0,13.0,18.8,18.8,521.0892857142857,13.0
2024-10-03 07:30:00,96.0,73.0,23.0,24.0,17.7,167.17808219178082,17.0
2024-10-03 08:00:00,139.0,106.0,33.0,23.7,23.7,100.93396226415095,33.0
2024-10-03 08:30:00,199.0,117.0,82.0,41.2,10.6,271.78632478632477,21.0
2024-10-03 09:00:00,244.0,208.0,36.0,14.8,11.5,205.70673076923077,28.0
2024-10-03 09:30:00,291.0,265.0,26.0,8.9,27.8,68.50188679245284,81.0
2024-10-03 10:00:00,381.0,290.0,91.0,23.9,15.5,140.2344827586207,59.0
2024-10-03 10:30:00,373.0,249.0,124.0,33.2,12.3,264.7590361445783,46.0
2024-10-03 11:00:00,403.0,272.0,131.0,32.5,8.9,331.7022058823529,36.0
2024-10-03 11:30:00,387.0,266.0,121.0,31.3,10.9,318.6954887218045,42.0
2024-10-03 12:00:00,392.0,295.0,97.0,24.7,12.0,251.1762711864407,47.0
2024-10-03 12:30:00,373.0,294.0,79.0,21.2,12.3,212.8877551020408,46.0
2024-10-03 13:00:00,317.0,262.0,55.0,17.4,11.4,168.41603053435114,36.0
2024-10-03 13:30:00,337.0,249.0,88.0,26.1,9.2,239.2449799196787,31.0
2024-10-03 14:00:00,335.0,260.0,75.0,22.4,14.6,230.22692307692307,49.0
2024-10-03 14:30:00,311.0,269.0,42.0,13.5,11.3,204.72118959107806,35.0
2024-10-03 15:00:00,302.0,299.0,3.0,1.0,68.5,45.575250836120404,207.0
2024-10-03 15:30:00,237.0,236.0,1.0,0.4,99.6,0.5635593220338984,236.0
2024-10-03 16:00:00,243.0,243.0,0.0,0.0,99.6,1.7119341563786008,242.0
2024-10-03 16:30:00,194.0,193.0,1.0,0.5,99.5,0.8549222797927462,193.0
2024-10-03 17:00:00,186.0,186.0,0.0,0.0,100.0,0.8494623655913979,186.0
2024-10-03 17:30:00,128.0,128.0,0.0,0.0,100.0,0.5546875,128.0
2024-10-03 18:00:00,112.0,112.0,0.0,0.0,100.0,1.2678571428571428,112.0
2024-10-03 18:30:00,112.0,107.0,5.0,4.5,66.1,49.51401869158879,74.0
2024-10-03 19:00:00,95.0,85.0,10.0,10.5,58.9,56.55294117647059,56.0
2024-10-03 19:30:00,76.0,41.0,35.0,46.1,13.2,351.6341463414634,10.0
2024-10-03 20:00:00,97.0,55.0,42.0,43.3,11.3,774.0727272727273,11.0
2024-10-03 20:30:00,98.0,59.0,39.0,39.8,8.2,650.3220338983051,8.0
2024-10-03 21:00:00,86.0,53.0,33.0,38.4,7.0,563.1509433962265,6.0
2024-10-03 21:30:00,84.0,44.0,40.0,47.6,4.8,590.3181818181819,4.0
2024-10-03 22:00:00,68.0,46.0,22.0,32.4,4.4,499.3478260869565,3.0
2024-10-03 22:30:00,62.0,48.0,14.0,22.6,0.0,579.2708333333334,0.0
2024-10-03 23:00:00,57.0,52.0,5.0,8.8,22.8,275.15384615384613,13.0
2024-10-03 23:30:00,34.0,34.0,0.0,0.0,88.2,38.588235294117645,30.0
2024-10-04 00:00:00,22.0,13.0,9.0,40.9,22.7,114.53846153846153,5.0
2024-10-04 00:30:00,23.0,12.0,11.0,47.8,4.3,383.9166666666667,1.0
2024-10-04 01:00:00,23.0,9.0,14.0,60.9,0.0,564.0,0.0
2024-10-04 01:30:00,16.0,8.0,8.0,50.0,6.2,853.875,1.0
2024-10-04 02:00:00,7.0,5.0,2.0,28.6,14.3,797.0,1.0
2024-10-04 02:30:00,10.0,8.0,2.0,20.0,40.0,211.125,4.0
2024-10-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 03:30:00,3.0,3.0,0.0,0.0,100.0,0.0,3.0
2024-10-04 04:00:00,3.0,2.0,1.0,33.3,33.3,60.5,1.0
2024-10-04 04:30:00,6.0,6.0,0.0,0.0,16.7,254.66666666666666,1.0
2024-10-04 05:00:00,12.0,4.0,8.0,66.7,0.0,519.75,0.0
2024-10-04 05:30:00,23.0,8.0,15.0,65.2,0.0,634.25,0.0
2024-10-04 06:00:00,20.0,3.0,17.0,85.0,5.0,137.66666666666666,1.0
2024-10-04 06:30:00,34.0,3.0,31.0,91.2,0.0,637.0,0.0
2024-10-04 07:00:00,55.0,53.0,2.0,3.6,54.5,382.07547169811323,30.0
2024-10-04 07:30:00,74.0,72.0,2.0,2.7,95.9,2.2083333333333335,71.0
2024-10-04 08:00:00,157.0,123.0,34.0,21.7,24.2,139.46341463414635,38.0
2024-10-04 08:30:00,202.0,141.0,61.0,30.2,12.4,157.61702127659575,25.0
2024-10-04 09:00:00,259.0,249.0,10.0,3.9,61.0,98.3855421686747,158.0
2024-10-04 09:30:00,265.0,263.0,2.0,0.8,93.2,7.479087452471483,247.0
2024-10-04 10:00:00,343.0,329.0,14.0,4.1,67.6,21.632218844984802,232.0
2024-10-04 10:30:00,367.0,306.0,61.0,16.6,30.0,62.49346405228758,110.0
2024-10-04 11:00:00,381.0,298.0,83.0,21.8,11.3,201.56375838926175,43.0
2024-10-04 11:30:00,361.0,343.0,18.0,5.0,38.0,85.99416909620992,137.0
2024-10-04 12:00:00,355.0,351.0,4.0,1.1,93.8,4.051282051282051,333.0
2024-10-04 12:30:00,367.0,339.0,28.0,7.6,52.9,41.976401179941,194.0
2024-10-04 13:00:00,312.0,244.0,68.0,21.8,16.3,108.13524590163935,51.0
2024-10-04 13:30:00,351.0,261.0,90.0,25.6,9.4,236.32950191570882,33.0
2024-10-04 14:00:00,304.0,297.0,7.0,2.3,51.6,96.39393939393939,157.0
2024-10-04 14:30:00,321.0,319.0,2.0,0.6,91.3,8.435736677115987,293.0
2024-10-04 15:00:00,289.0,287.0,2.0,0.7,99.0,0.9825783972125436,286.0
2024-10-04 15:30:00,244.0,244.0,0.0,0.0,100.0,0.6721311475409836,244.0
2024-10-04 16:00:00,251.0,251.0,0.0,0.0,99.6,1.0079681274900398,250.0
2024-10-04 16:30:00,227.0,223.0,4.0,1.8,75.3,20.81165919282511,171.0
2024-10-04 17:00:00,173.0,173.0,0.0,0.0,97.7,1.699421965317919,169.0
2024-10-04 17:30:00,141.0,139.0,2.0,1.4,97.9,0.9568345323741008,138.0
2024-10-04 18:00:00,134.0,133.0,1.0,0.7,82.8,12.052631578947368,111.0
2024-10-04 18:30:00,115.0,114.0,1.0,0.9,88.7,8.236842105263158,102.0
2024-10-04 19:00:00,85.0,77.0,8.0,9.4,50.6,73.46753246753246,43.0
2024-10-04 19:30:00,84.0,52.0,32.0,38.1,7.1,338.86538461538464,6.0
2024-10-04 20:00:00,72.0,52.0,20.0,27.8,11.1,313.9230769230769,8.0
2024-10-04 20:30:00,66.0,42.0,24.0,36.4,6.1,402.7142857142857,4.0
2024-10-04 21:00:00,66.0,52.0,14.0,21.2,4.5,422.8269230769231,3.0
2024-10-04 21:30:00,59.0,46.0,13.0,22.0,13.6,182.69565217391303,8.0
2024-10-04 22:00:00,47.0,38.0,9.0,19.1,8.5,276.55263157894734,4.0
2024-10-04 22:30:00,44.0,44.0,0.0,0.0,45.5,91.20454545454545,20.0
2024-10-04 23:00:00,30.0,30.0,0.0,0.0,90.0,5.733333333333333,27.0
2024-10-04 23:30:00,17.0,17.0,0.0,0.0,100.0,1.9411764705882353,17.0
2024-10-05 00:00:00,23.0,20.0,3.0,13.0,47.8,64.05,11.0
2024-10-05 00:30:00,20.0,20.0,0.0,0.0,35.0,92.25,7.0
2024-10-05 01:00:00,15.0,11.0,4.0,26.7,33.3,124.54545454545455,5.0
2024-10-05 01:30:00,14.0,9.0,5.0,35.7,0.0,308.0,0.0
2024-10-05 02:00:00,16.0,6.0,10.0,62.5,0.0,1058.0,0.0
2024-10-05 02:30:00,3.0,3.0,0.0,0.0,66.7,50.333333333333336,2.0
2024-10-05 03:00:00,8.0,8.0,0.0,0.0,87.5,331.5,7.0
2024-10-05 03:30:00,5.0,5.0,0.0,0.0,100.0,0.0,5.0
2024-10-05 04:00:00,10.0,6.0,4.0,40.0,30.0,191.66666666666666,3.0
2024-10-05 04:30:00,10.0,7.0,3.0,30.0,0.0,502.7142857142857,0.0
2024-10-05 05:00:00,6.0,5.0,1.0,16.7,16.7,148.6,1.0
2024-10-05 05:30:00,11.0,6.0,5.0,45.5,18.2,118.16666666666667,2.0
2024-10-05 06:00:00,20.0,4.0,16.0,80.0,0.0,234.75,0.0
2024-10-05 06:30:00,18.0,6.0,12.0,66.7,5.6,715.0,1.0
2024-10-05 07:00:00,25.0,17.0,8.0,32.0,0.0,491.7647058823529,0.0
2024-10-05 07:30:00,51.0,27.0,24.0,47.1,3.9,451.77777777777777,2.0
2024-10-05 08:00:00,53.0,43.0,10.0,18.9,13.2,223.09302325581396,7.0
2024-10-05 08:30:00,69.0,55.0,14.0,20.3,13.0,168.85454545454544,9.0
2024-10-05 09:00:00,72.0,32.0,40.0,55.6,4.2,380.5625,3.0
2024-10-05 09:30:00,126.0,35.0,91.0,72.2,3.2,503.22857142857146,4.0
2024-10-05 10:00:00,161.0,53.0,108.0,67.1,6.2,1100.0,10.0
2024-10-05 10:30:00,147.0,44.0,103.0,70.1,3.4,1006.2727272727273,5.0
2024-10-05 11:00:00,133.0,43.0,90.0,67.7,6.8,1010.2790697674419,9.0
2024-10-05 11:30:00,155.0,58.0,97.0,62.6,4.5,1162.344827586207,7.0
2024-10-05 12:00:00,137.0,58.0,79.0,57.7,2.9,865.8793103448276,4.0
2024-10-05 12:30:00,130.0,48.0,82.0,63.1,5.4,916.6875,7.0
2024-10-05 13:00:00,124.0,53.0,71.0,57.3,5.6,818.6603773584906,7.0
2024-10-05 13:30:00,137.0,51.0,86.0,62.8,3.6,913.4313725490196,5.0
2024-10-05 14:00:00,147.0,72.0,75.0,51.0,6.8,733.7638888888889,10.0
2024-10-05 14:30:00,123.0,48.0,75.0,61.0,2.4,667.3958333333334,3.0
2024-10-05 15:00:00,121.0,59.0,62.0,51.2,5.0,737.1355932203389,6.0
2024-10-05 15:30:00,106.0,45.0,61.0,57.5,2.8,1044.3555555555556,3.0
2024-10-05 16:00:00,127.0,61.0,66.0,52.0,4.7,887.5409836065573,6.0
2024-10-05 16:30:00,114.0,70.0,44.0,38.6,3.5,523.5285714285715,4.0
2024-10-05 17:00:00,81.0,43.0,38.0,46.9,3.7,627.0232558139535,3.0
2024-10-05 17:30:00,89.0,32.0,57.0,64.0,3.4,709.53125,3.0
2024-10-05 18:00:00,90.0,36.0,54.0,60.0,3.3,892.5555555555555,3.0
2024-10-05 18:30:00,82.0,43.0,39.0,47.6,4.9,1080.4186046511627,4.0
2024-10-05 19:00:00,87.0,27.0,60.0,69.0,3.4,686.7777777777778,3.0
2024-10-05 19:30:00,59.0,14.0,45.0,76.3,1.7,883.0,1.0
2024-10-05 20:00:00,68.0,15.0,53.0,77.9,0.0,1291.0666666666666,0.0
2024-10-05 20:30:00,48.0,14.0,34.0,70.8,0.0,1605.2857142857142,0.0
2024-10-05 21:00:00,72.0,16.0,56.0,77.8,1.4,919.375,1.0
2024-10-05 21:30:00,52.0,23.0,29.0,55.8,3.8,1293.7826086956522,2.0
2024-10-05 22:00:00,55.0,18.0,37.0,67.3,1.8,1008.9444444444445,1.0
2024-10-05 22:30:00,34.0,24.0,10.0,29.4,2.9,690.2083333333334,1.0
2024-10-05 23:00:00,25.0,24.0,1.0,4.0,60.0,69.79166666666667,15.0
2024-10-05 23:30:00,21.0,21.0,0.0,0.0,100.0,2.761904761904762,21.0
2024-10-06 00:00:00,19.0,8.0,11.0,57.9,10.5,157.375,2.0
2024-10-06 00:30:00,25.0,13.0,12.0,48.0,0.0,404.15384615384613,0.0
2024-10-06 01:00:00,21.0,12.0,9.0,42.9,4.8,370.3333333333333,1.0
2024-10-06 01:30:00,20.0,14.0,6.0,30.0,35.0,141.57142857142858,7.0
2024-10-06 02:00:00,14.0,12.0,2.0,14.3,57.1,60.583333333333336,8.0
2024-10-06 02:30:00,9.0,9.0,0.0,0.0,100.0,1.7777777777777777,9.0
2024-10-06 03:00:00,4.0,4.0,0.0,0.0,100.0,0.0,4.0
2024-10-06 03:30:00,7.0,7.0,0.0,0.0,57.1,55.57142857142857,4.0
2024-10-06 04:00:00,3.0,1.0,2.0,66.7,0.0,391.0,0.0
2024-10-06 04:30:00,2.0,2.0,0.0,0.0,100.0,0.0,2.0
2024-10-06 05:00:00,5.0,3.0,2.0,40.0,40.0,236.33333333333334,2.0
2024-10-06 05:30:00,9.0,6.0,3.0,33.3,44.4,53.666666666666664,4.0
2024-10-06 06:00:00,7.0,4.0,3.0,42.9,42.9,41.75,3.0
2024-10-06 06:30:00,13.0,3.0,10.0,76.9,0.0,419.3333333333333,0.0
2024-10-06 07:00:00,31.0,24.0,7.0,22.6,32.3,323.4583333333333,10.0
2024-10-06 07:30:00,38.0,32.0,6.0,15.8,44.7,77.40625,17.0
2024-10-06 08:00:00,54.0,54.0,0.0,0.0,35.2,143.57407407407408,19.0
2024-10-06 08:30:00,49.0,49.0,0.0,0.0,93.9,5.26530612244898,46.0
2024-10-06 09:00:00,44.0,44.0,0.0,0.0,81.8,24.25,36.0
2024-10-06 09:30:00,53.0,52.0,1.0,1.9,71.7,24.75,38.0
2024-10-06 10:00:00,79.0,56.0,23.0,29.1,16.5,204.08928571428572,13.0
2024-10-06 10:30:00,68.0,54.0,14.0,20.6,4.4,336.1296296296296,3.0
2024-10-06 11:00:00,58.0,48.0,10.0,17.2,24.1,182.14583333333334,14.0
2024-10-06 11:30:00,66.0,45.0,21.0,31.8,1.5,496.4888888888889,1.0
2024-10-06 12:00:00,92.0,56.0,36.0,39.1,2.2,507.125,2.0
2024-10-06 12:30:00,75.0,52.0,23.0,30.7,5.3,383.0576923076923,4.0
2024-10-06 13:00:00,64.0,35.0,29.0,45.3,4.7,325.0285714285714,3.0
2024-10-06 13:30:00,84.0,49.0,35.0,41.7,2.4,497.40816326530614,2.0
2024-10-06 14:00:00,77.0,73.0,4.0,5.2,40.3,183.16438356164383,31.0
2024-10-06 14:30:00,67.0,65.0,2.0,3.0,95.5,5.430769230769231,64.0
2024-10-06 15:00:00,86.0,68.0,18.0,20.9,34.9,144.01470588235293,30.0
2024-10-06 15:30:00,78.0,51.0,27.0,34.6,10.3,302.70588235294116,8.0
2024-10-06 16:00:00,58.0,57.0,1.0,1.7,25.9,222.26315789473685,15.0
2024-10-06 16:30:00,48.0,47.0,1.0,2.1,87.5,7.51063829787234,42.0
2024-10-06 17:00:00,58.0,42.0,16.0,27.6,34.5,101.45238095238095,20.0
2024-10-06 17:30:00,54.0,30.0,24.0,44.4,3.7,371.43333333333334,2.0
2024-10-06 18:00:00,52.0,23.0,29.0,55.8,1.9,543.5652173913044,1.0
2024-10-06 18:30:00,66.0,26.0,40.0,60.6,0.0,829.7307692307693,0.0
2024-10-06 19:00:00,51.0,25.0,26.0,51.0,3.9,697.24,2.0
2024-10-06 19:30:00,61.0,27.0,34.0,55.7,1.6,914.2222222222222,1.0
2024-10-06 20:00:00,43.0,25.0,18.0,41.9,2.3,854.92,1.0
2024-10-06 20:30:00,46.0,27.0,19.0,41.3,2.2,373.0740740740741,1.0
2024-10-06 21:00:00,34.0,18.0,16.0,47.1,0.0,487.27777777777777,0.0
2024-10-06 21:30:00,50.0,31.0,19.0,38.0,2.0,453.0,1.0
2024-10-06 22:00:00,28.0,26.0,2.0,7.1,0.0,278.3076923076923,0.0
2024-10-06 22:30:00,20.0,20.0,0.0,0.0,55.0,111.3,11.0
2024-10-06 23:00:00,19.0,18.0,1.0,5.3,36.8,129.88888888888889,7.0
2024-10-06 23:30:00,13.0,13.0,0.0,0.0,69.2,25.153846153846153,9.0
2024-10-07 00:00:00,17.0,10.0,7.0,41.2,23.5,72.8,4.0
2024-10-07 00:30:00,15.0,11.0,4.0,26.7,6.7,368.45454545454544,1.0
2024-10-07 01:00:00,8.0,3.0,5.0,62.5,0.0,765.6666666666666,0.0
2024-10-07 01:30:00,8.0,3.0,5.0,62.5,12.5,860.3333333333334,1.0
2024-10-07 02:00:00,11.0,2.0,9.0,81.8,0.0,496.0,0.0
2024-10-07 02:30:00,6.0,4.0,2.0,33.3,0.0,1909.5,0.0
2024-10-07 03:00:00,7.0,4.0,3.0,42.9,14.3,983.0,1.0
2024-10-07 03:30:00,5.0,5.0,0.0,0.0,100.0,0.0,5.0
2024-10-07 04:00:00,3.0,2.0,1.0,33.3,33.3,38.5,1.0
2024-10-07 04:30:00,6.0,6.0,0.0,0.0,66.7,69.5,4.0
2024-10-07 05:00:00,6.0,4.0,2.0,33.3,50.0,11.0,3.0
2024-10-07 05:30:00,5.0,4.0,1.0,20.0,20.0,144.75,1.0
2024-10-07 06:00:00,11.0,7.0,4.0,36.4,27.3,150.42857142857142,3.0
2024-10-07 06:30:00,18.0,7.0,11.0,61.1,0.0,235.0,0.0
2024-10-07 07:00:00,53.0,49.0,4.0,7.5,41.5,294.1224489795918,22.0
2024-10-07 07:30:00,77.0,77.0,0.0,0.0,94.8,19.948051948051948,73.0
2024-10-07 08:00:00,124.0,119.0,5.0,4.0,69.4,35.285714285714285,86.0
2024-10-07 08:30:00,172.0,146.0,26.0,15.1,25.6,97.20547945205479,44.0
2024-10-07 09:00:00,272.0,253.0,19.0,7.0,39.0,65.56126482213439,106.0
2024-10-07 09:30:00,328.0,302.0,26.0,7.9,23.2,56.49337748344371,76.0
2024-10-07 10:00:00,363.0,312.0,51.0,14.0,14.3,93.96794871794872,52.0
2024-10-07 10:30:00,402.0,277.0,125.0,31.1,12.7,189.8592057761733,51.0
2024-10-07 11:00:00,407.0,257.0,150.0,36.9,10.1,355.6147859922179,41.0
2024-10-07 11:30:00,442.0,279.0,163.0,36.9,11.5,417.83870967741933,51.0
2024-10-07 12:00:00,436.0,309.0,127.0,29.1,11.7,433.9190938511327,51.0
2024-10-07 12:30:00,436.0,308.0,128.0,29.4,9.2,291.5194805194805,40.0
2024-10-07 13:00:00,374.0,289.0,85.0,22.7,11.2,188.6332179930796,42.0
2024-10-07 13:30:00,350.0,287.0,63.0,18.0,9.7,177.3623693379791,34.0
2024-10-07 14:00:00,318.0,232.0,86.0,27.0,9.4,207.3793103448276,30.0
